ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000534,0.744367,0.256167,2.795505,0.744627,-1.087105,-121.484619
1.000000,0.999918,0.730489,0.269429,3.045588,0.730710,-1.216835,-132.694580
1.000000,1.000533,0.718651,0.281881,3.063783,0.718695,-1.091656,-134.901733
1.000000,0.999917,0.709330,0.290587,2.980259,0.709331,-0.777519,-134.984131
1.000000,1.000532,0.704422,0.296109,2.802057,0.704359,-0.354122,-131.777832
1.000000,0.999915,0.704091,0.295825,2.585887,0.704001,0.088871,-127.250366
1.000000,1.000530,0.707625,0.292905,2.400298,0.707547,0.449448,-123.259033
1.000000,0.999914,0.714517,0.285397,2.222617,0.714429,0.735889,-118.790405
1.000000,1.000529,0.724643,0.275887,2.014357,0.724520,1.015049,-112.546387
1.000000,0.999913,0.737469,0.262444,1.802349,0.737339,1.266232,-105.941895
1.000000,1.000528,0.751685,0.248843,1.664641,0.751597,1.394577,-101.482300
1.000000,0.999912,0.768169,0.231743,1.455381,0.768015,1.556202,-93.701050
1.000000,1.000527,0.786197,0.214330,1.245984,0.786045,1.719315,-85.977783
1.000000,0.999911,0.805142,0.194769,1.080793,0.805016,1.801247,-79.581787
1.000000,1.000526,0.824245,0.176281,0.962966,0.824140,1.796593,-74.274658
1.000000,0.999910,0.842211,0.157698,0.919777,0.842153,1.680580,-71.342041
1.000000,1.000525,0.858659,0.141865,0.908062,0.858614,1.513519,-69.049561
1.000000,0.999908,0.873790,0.126119,0.873584,0.873730,1.379173,-66.001465
1.000000,1.000523,0.887139,0.113385,0.873626,0.887108,1.229591,-64.438232
1.000000,0.999907,0.898410,0.101497,0.916769,0.898411,1.032494,-64.473877
1.000000,1.000522,0.908621,0.091901,0.904192,0.908580,0.911804,-62.381592
1.000000,0.999906,0.916531,0.083375,0.966127,0.916555,0.736664,-63.629150
1.000000,1.000521,0.924141,0.076380,0.936144,0.924093,0.666748,-61.194092
1.000000,0.999905,0.930430,0.069474,0.945098,0.930426,0.591118,-60.989258
1.000000,1.000520,0.936209,0.064310,0.943018,0.936192,0.525101,-60.125244
1.000000,0.999904,0.942289,0.057615,0.872601,0.942228,0.549644,-57.031738
1.000000,1.000519,0.946399,0.054120,0.955757,0.946454,0.415565,-59.834717
1.000000,0.999902,0.950074,0.049829,0.982602,0.950073,0.307060,-59.807373
1.000000,1.000517,0.953583,0.046935,0.946615,0.953547,0.309380,-57.978027
1.000000,0.999901,0.956523,0.043378,0.948129,0.956524,0.287895,-58.020020
1.000000,1.000516,0.959183,0.041334,0.958777,0.959183,0.245964,-58.066650
1.000000,0.999900,0.961491,0.038409,0.963343,0.961489,0.211205,-57.972412
1.000000,1.000515,0.963283,0.037232,0.982319,0.963292,0.167877,-58.406494
1.000000,0.999899,0.964202,0.035697,1.031336,0.964233,0.087692,-59.979736
1.000000,1.000514,0.965000,0.035514,1.037813,0.964997,0.059334,-59.844482
1.000000,0.999898,0.966861,0.033037,0.947316,0.966797,0.162849,-56.623047
1.000000,1.000513,0.967521,0.032992,1.009483,0.967574,0.109375,-59.353271
1.000000,0.999896,0.968412,0.031484,1.023424,0.968414,0.061829,-59.431885
1.000000,1.000511,0.968868,0.031644,1.034674,0.968874,0.043396,-59.741211
1.000000,0.999895,0.969900,0.029995,0.991614,0.969870,0.090630,-58.216309
1.000000,1.000510,0.969841,0.030669,1.056733,0.969892,0.025536,-60.827393
1.000000,0.999894,0.970533,0.029361,1.027742,0.970506,0.038620,-59.459473
1.000000,1.000509,0.970815,0.029694,1.033977,0.970824,0.044739,-59.920166
1.000000,0.999893,0.971166,0.028727,1.039531,0.971171,0.035995,-60.183594
1.000000,1.000508,0.971577,0.028931,1.036773,0.971575,0.040199,-60.076904
1.000000,0.999892,0.973102,0.026789,0.956850,0.973048,0.135818,-57.307129
1.000000,1.000507,0.973683,0.026824,1.006687,0.973727,0.095222,-59.532471
1.000000,0.999890,0.973868,0.026022,1.059653,0.973900,0.006752,-61.108398
1.000000,1.000505,0.974030,0.026476,1.055668,0.974021,-0.001770,-60.657959
1.000000,0.999889,0.974913,0.024976,0.991632,0.974871,0.080849,-58.532227
1.000000,1.000504,0.975680,0.024825,0.992032,0.975688,0.099869,-58.937744
1.000000,0.999888,0.975284,0.024604,1.086819,0.975351,-0.020691,-62.362305
1.000000,1.000503,0.975152,0.025351,1.086629,0.975141,-0.045586,-61.795410
1.000000,0.999887,0.975144,0.024743,1.054838,0.975126,0.003510,-60.880859
1.000000,1.000502,0.975137,0.025365,1.058123,0.975145,0.018036,-61.294434
1.000000,0.999886,0.975556,0.024330,1.040873,0.975546,0.039932,-60.777100
1.000000,1.000501,0.975601,0.024900,1.065470,0.975621,0.018730,-61.796143
1.000000,0.999884,0.975852,0.024032,1.060883,0.975848,0.017586,-61.583496
1.000000,1.000499,0.976177,0.024323,1.051163,0.976171,0.035156,-61.304932
1.000000,0.999883,0.975928,0.023956,1.091222,0.975960,-0.008308,-62.923096
1.000000,1.000498,0.975605,0.024893,1.110981,0.975615,-0.038300,-63.442871
1.000000,0.999882,0.976281,0.023601,1.037704,0.976230,0.051178,-60.869385
1.000000,1.000497,0.975487,0.025010,1.126271,0.975560,-0.026367,-64.581543
1.000000,0.999881,0.975435,0.024446,1.115171,0.975419,-0.037079,-63.759521
1.000000,1.000496,0.976239,0.024257,1.034386,0.976186,0.074280,-61.043457
1.000000,0.999880,0.976831,0.023049,1.039910,0.976847,0.092270,-61.844482
1.000000,1.000495,0.976921,0.023574,1.098244,0.976960,0.015335,-63.832520
1.000000,0.999879,0.976680,0.023199,1.126506,0.976694,-0.036850,-64.571777
1.000000,1.000494,0.976045,0.024448,1.147627,0.976059,-0.060333,-65.267822
1.000000,0.999877,0.975601,0.024276,1.137708,0.975596,-0.042938,-65.018555
1.000000,1.000492,0.976065,0.024427,1.077457,0.976026,0.044685,-63.049805
1.000000,0.999876,0.975831,0.024046,1.121304,0.975872,0.014168,-65.146973
1.000000,1.000491,0.975521,0.024970,1.155946,0.975540,-0.037834,-66.142822
1.000000,0.999875,0.975464,0.024411,1.134439,0.975448,-0.014862,-65.341309
1.000000,1.000490,0.975734,0.024756,1.106078,0.975718,0.035576,-64.563477
1.000000,0.999874,0.975755,0.024118,1.127134,0.975776,0.021469,-65.626221
1.000000,1.000489,0.975349,0.025140,1.172320,0.975379,-0.035561,-67.152588
1.000000,0.999873,0.975952,0.023920,1.106986,0.975904,0.034843,-64.684326
1.000000,1.000488,0.975733,0.024755,1.144559,0.975769,0.016754,-66.520020
1.000000,0.999871,0.975967,0.023905,1.140774,0.975962,0.010162,-66.248535
