ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
2.000000,1.999561,1.635715,0.363846,1.307827,1.635873,0.758553,-56.513306
2.000000,2.000199,1.642535,0.357663,1.319575,1.642732,0.716881,-57.048523
2.000000,1.999605,1.649094,0.350511,1.326223,1.649270,0.683556,-57.527405
2.000000,2.000243,1.655532,0.344711,1.328812,1.655662,0.663784,-57.882568
2.000000,1.999649,1.661440,0.338209,1.335364,1.661639,0.637157,-58.426819
2.000000,2.000287,1.666888,0.333399,1.350619,1.667145,0.600365,-59.129944
2.000000,1.999693,1.672999,0.326694,1.341637,1.673040,0.600540,-59.243225
2.000000,2.000330,1.678729,0.321602,1.336290,1.678820,0.603413,-59.491150
2.000000,1.999737,1.684129,0.315608,1.339168,1.684306,0.587826,-59.975708
2.000000,2.000374,1.690516,0.309858,1.320822,1.690452,0.607601,-59.801514
2.000000,1.999781,1.695425,0.304356,1.331991,1.695689,0.579632,-60.523315
2.000000,2.000418,1.701279,0.299139,1.327916,1.701327,0.573002,-60.652832
2.000000,1.999825,1.706575,0.293250,1.326457,1.706694,0.563328,-60.977539
2.000000,2.000462,1.711916,0.288546,1.326129,1.712016,0.554100,-61.250977
2.000000,1.999868,1.717084,0.282785,1.325340,1.717198,0.542549,-61.561768
2.000000,2.000506,1.722527,0.277979,1.318147,1.722556,0.544632,-61.641846
2.000000,1.999912,1.727889,0.272023,1.308789,1.727925,0.547897,-61.738647
2.000000,2.000550,1.733076,0.267473,1.306929,1.733157,0.541161,-61.958496
2.000000,1.999956,1.737792,0.262164,1.314454,1.737968,0.514236,-62.438965
2.000000,2.000594,1.744329,0.256264,1.278743,1.744057,0.559143,-61.694580
2.000000,2.000000,1.750005,0.249995,1.257100,1.749941,0.584282,-61.521484
2.000000,2.000594,1.754932,0.245661,1.268555,1.755120,0.550972,-62.034424
2.000000,1.999956,1.759848,0.240108,1.279871,1.760004,0.508675,-62.461914
2.000000,2.000550,1.765284,0.235266,1.270151,1.765229,0.507095,-62.311768
2.000000,1.999912,1.770640,0.229272,1.252539,1.770565,0.520485,-62.106812
2.000000,2.000506,1.775503,0.225003,1.251088,1.775563,0.510406,-62.268677
2.000000,1.999868,1.780788,0.219081,1.240540,1.780751,0.507774,-62.168335
2.000000,2.000462,1.784951,0.215511,1.254742,1.785140,0.470139,-62.684937
2.000000,1.999825,1.790158,0.209666,1.241390,1.790072,0.470581,-62.449219
2.000000,2.000418,1.795317,0.205101,1.222181,1.795195,0.489990,-62.118408
2.000000,1.999781,1.800326,0.199454,1.208039,1.800272,0.496819,-61.971069
2.000000,2.000374,1.805525,0.194849,1.196114,1.805451,0.499687,-61.768555
2.000000,1.999737,1.810145,0.189591,1.196389,1.810199,0.478165,-61.914673
2.000000,2.000330,1.816174,0.184156,1.165487,1.815887,0.507713,-61.131470
2.000000,1.999693,1.820347,0.179346,1.171836,1.820477,0.478806,-61.485840
2.000000,2.000287,1.824182,0.176105,1.195506,1.824394,0.417068,-62.065430
2.000000,1.999649,1.827618,0.172031,1.214754,1.827801,0.361336,-62.565796
2.000000,2.000243,1.830920,0.169323,1.224131,1.831015,0.331581,-62.825073
2.000000,1.999605,1.833468,0.166137,1.238134,1.833657,0.297348,-63.342896
2.000000,2.000199,1.836105,0.164094,1.246504,1.836222,0.277328,-63.661743
2.000000,1.999561,1.839138,0.160424,1.236099,1.839113,0.288101,-63.595093
2.000000,2.000155,1.842090,0.158065,1.227245,1.842084,0.302681,-63.578491
2.000000,1.999517,1.844653,0.154865,1.229781,1.844765,0.293419,-63.886597
2.000000,2.000111,1.847196,0.152915,1.237034,1.847311,0.276794,-64.201172
2.000000,1.999474,1.850360,0.149113,1.224197,1.850301,0.289719,-64.039185
2.000000,2.000067,1.854063,0.146004,1.198116,1.853882,0.330254,-63.543213
2.000000,1.999430,1.855686,0.143744,1.224409,1.856031,0.282135,-64.485229
2.000000,2.000023,1.856882,0.143142,1.269386,1.857306,0.197495,-65.643799
2.000000,1.999406,1.858982,0.140424,1.273651,1.859040,0.179977,-65.802002
2.000000,2.000021,1.861018,0.139003,1.263775,1.860998,0.201256,-65.748169
2.000000,1.999403,1.863104,0.136299,1.252528,1.863108,0.223030,-65.759766
2.000000,2.000018,1.864915,0.135102,1.256085,1.865029,0.221268,-66.070312
2.000000,1.999401,1.866276,0.133125,1.271955,1.866501,0.192574,-66.686279
2.000000,2.000015,1.868519,0.131496,1.266434,1.868505,0.200699,-66.648315
2.000000,1.999398,1.870572,0.128826,1.257118,1.870578,0.216743,-66.663208
2.000000,2.000012,1.874160,0.125852,1.218621,1.873861,0.281189,-65.844727
2.000000,1.999395,1.876001,0.123394,1.224650,1.876172,0.271225,-66.309937
